uuid,number of vertices,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,2,0.4610267705248379,0.15445871574976733,0.2872440710081532,0.13074455430593096
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,3,0.33669342581475226,0.15252787032589088,0.2719260702759979,0.12900457230508505
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,4,0.34808822247272,0.14888637852381506,0.26176948297400776,0.12923300202952528
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,5,0.35140862934089373,0.156127748026466,0.26508694838094904,0.12863003811338575
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,6,0.3190555083607953,0.1734997033053818,0.26708491982584803,0.1269768336732142
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,7,0.2943435258699185,0.15020915672674195,0.2523072885365145,0.12564105757096086
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,8,0.33445757583089747,0.15914018076123299,0.2719066284604742,0.12510908684077957
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,9,0.33538775021589073,0.15897551786154068,0.2832894256246874,0.1298189027593253
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,10,0.24129773546310085,0.1256327247047122,0.2862365377455374,0.12788543478616454
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,11,0.3318038125550576,0.14701493743896493,0.2856331236966292,0.131651754574374
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,12,0.44861296858643174,0.16807488046890925,0.30407599592023393,0.12479574474823256
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,13,0.3522931804803053,0.16167600189970105,0.2954640151716813,0.12193716145287622
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,14,0.3611661915285925,0.18367662749501829,0.31817219219672405,0.12383401349563687
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,15,0.460760623645997,0.16797177329173735,0.32131581890784283,0.1293411617775385
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,16,0.3489933217691268,0.1547282953330794,0.3384923442341352,0.12948287053091045
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,17,0.3566121171918725,0.16132936929534653,0.33903566481844327,0.1268245164535384
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,18,0.33270501169429795,0.1519468991266113,0.35160443730584057,0.12184543644526954
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,19,0.3994839989063478,0.17602062494556855,0.3452774980362475,0.12623873446897058
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.99,20,0.38969705795330634,0.176958347234273,0.339143442116254,0.1271599630774925
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,0,0.5155298805156587,0.2110305330500073,0.23307870605074377,0.10260709175845192
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,1,0.27436712167560695,0.13634993530504294,0.21575777866940024,0.09508892122360102
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,2,0.2722566523458775,0.13568541775495208,0.24309200360656408,0.10600838545718365
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,3,0.2453905799537381,0.13349798283337147,0.28902927580887583,0.10926093246823416
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,4,0.21605677487819183,0.12978724770432176,0.31687467391391505,0.11081103732897868
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,5,0.23075190961050657,0.11689394911601514,0.26729680671346867,0.10935056409645275
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,6,0.2429508538703615,0.11683507996946127,0.2817481000443758,0.10361809262350248
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,7,0.291625513868218,0.12161377962707758,0.2779408635569657,0.10499266586735863
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,8,0.2568313051905476,0.14436390697907664,0.29683460368593517,0.10771956860026702
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,9,0.2791930857431871,0.11599883583300623,0.24149111012525432,0.10268273725538828
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,10,0.24413039234841777,0.11540235364395175,0.1804762908564162,0.1008098357591706
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,11,0.3754454382074837,0.15871093534682107,0.22157408013478075,0.1038540537175416
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,12,0.2324643314706798,0.12020438805511091,0.2176053349448822,0.09871751629482181
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,13,0.254296761922705,0.12041763839648466,0.22121851784147312,0.09466027254599567
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,14,0.27251805062721074,0.13927982425857302,0.19210632926071586,0.09242665898208055
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,15,0.2723387735082424,0.12752190367639352,0.19752590819985283,0.09334901946529435
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,16,0.20993467484786,0.09925923597326762,0.20459795705602993,0.09446176742443005
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,17,0.27794771999978035,0.1565484899833166,0.2184689119621721,0.10149270795982757
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,18,0.3887985671321711,0.1785635963319655,0.2505331677303998,0.10918538506245254
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,19,0.29759195178241904,0.13158324139678923,0.2564090786388675,0.10825240272328118
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.25,0.99,20,0.35317429723469207,0.12157620877527406,0.24998860763903497,0.11062475536284846
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,0,0.8483652773153542,0.25329915909518724,0.30397484243456974,0.1340924007294098
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,1,0.481769376134483,0.19482344890953315,0.2759271724845513,0.12540482558795268
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,2,0.33836583764974554,0.14552442786348924,0.29900934356742087,0.1248462405302858
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,3,0.4054926913861718,0.17582504177660824,0.30134625031551876,0.1253998326298978
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,4,0.31373873429500804,0.15502390233009977,0.3138669915779547,0.13079804587796898
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,5,0.37774551154513664,0.1460414657669267,0.3098112242281466,0.12623975101708151
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,6,0.3674147550165473,0.18406778576472332,0.31104903797339134,0.13132677027517142
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,7,0.39046240450608155,0.13728116810687363,0.31160875436562196,0.1278696351028509
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,8,0.38088625355829847,0.14095372445599869,0.31694363538252324,0.12633172747762778
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,9,0.40159427949561083,0.1399926155618156,0.31775521166347165,0.12307265379281264
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,10,0.44642419597951827,0.1611327851822474,0.31686150091182774,0.12671382272841905
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,11,0.4054591510270933,0.15811772900809964,0.31153696971405065,0.12622800236411844
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,12,0.42416940806324877,0.1720887634559931,0.34081979628810377,0.12642465227473712
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,13,0.44361514823721354,0.16893550503202534,0.34445249719937804,0.13185769222123903
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,14,0.4129300495801811,0.16365376673741786,0.3541573194710033,0.12953189266647627
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,15,0.4146317550051382,0.15260786108050448,0.34644992592986945,0.12828551954020884
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,16,0.4346440338440035,0.16801934913291938,0.3396384439121948,0.12822202012314995
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,17,0.35774196412850506,0.16400330448304778,0.3413695268391863,0.12956601396360903
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,18,0.3280412678200698,0.1353261649148503,0.3124301217957319,0.12755236715811744
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,19,0.3086573373537482,0.15326894707575553,0.28663046602902686,0.12470658335540076
147A494E-7009-48B0-B912-218C2087F0E4,20,0.25,0.99,20,0.34893242380776235,0.1393329603170389,0.2784757217605608,0.12466314100749575
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.25,0.99,0,0.718859137231259,0.24515112498438313,0.2460674706178977,0.13114027238963433
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.25,0.99,1,0.33038447690380385,0.13951427794472215,0.247917531312844,0.12123836279653455
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.25,0.99,2,0.41086517033711983,0.16675566496210167,0.24395704133420082,0.12111876118729444
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.25,0.99,3,0.4533328517551451,0.1299920446243821,0.25729101064508464,0.12242112978070305
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.25,0.99,4,0.5000269136607562,0.11337634231773189,0.25633347873785906,0.12454832680682922
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.25,0.99,5,0.34852024497085543,0.13080761132567964,0.28293603311618026,0.1314301920262192
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.25,0.99,6,0.3094287806094778,0.1305461109227861,0.2801148208999926,0.12687818745706042
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.25,0.99,7,0.3511340335651748,0.1630094100021212,0.26216626332220183,0.1251709559116473
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.25,0.99,8,0.3431192001047037,0.1259321163295254,0.2533704458214502,0.12237156480513729
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.25,0.99,9,0.39121052584277305,0.13669715832141877,0.28008611520990073,0.122259494441146
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.25,0.99,10,0.3610193267305213,0.13559886206243346,0.27200458984097875,0.12031339128719849
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.25,0.99,11,0.35498538382386075,0.149248818366048,0.2735780231100811,0.12007968160310667
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.25,0.99,12,0.37657013076999934,0.13700646966248364,0.27523908663365054,0.11799172131677425
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.25,0.99,13,0.40656469741772117,0.13913100462984776,0.2793627660457291,0.11744159097527762
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.25,0.99,14,0.328014072210224,0.1363642432786253,0.28349397414182964,0.1157173090984301
