uuid,initial number of clusters,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity,number of internal vertices in cluster graph,number of external vertices in cluster graph,number of internal edges in cluster graph,number of external edges in cluster graph,number of faces in cluster graph
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.5,0.0,16,0.33590111648795556,0.11507028261941424,0.29083123740209005,0.1430285479834033,7,4,22,4,16
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.5,0.0,17,0.35224207272028085,0.09952397493742547,0.286181459608033,0.13581598543465104,7,5,23,5,17
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.5,0.0,18,0.244701002724451,0.0988858351301248,0.2843735725604142,0.12927446761281686,8,5,26,5,19
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.5,0.0,19,0.24848784672109703,0.07330812888258638,0.27851604901915233,0.1370525312092796,8,4,25,4,18
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.5,0.0,20,0.2364878895917503,0.08770467954595507,0.37046437028103113,0.1549206833936648,9,3,27,3,19
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,0,0.4877844702099453,0.21646215020238496,0.29924479787263736,0.12384679962425446,6,4,19,4,14
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,1,0.4637607038088791,0.13215394488594964,0.30680836853923554,0.12075390091836576,6,5,20,5,15
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,2,0.44474464423721577,0.14822965762819687,0.24748747926763562,0.10304314479804311,6,6,21,6,16
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,3,0.3009218832343919,0.16417143897972705,0.2725094117448793,0.11679356963495942,7,5,23,5,17
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,4,0.3744778974982847,0.13025929387274027,0.19454760045937483,0.10600374084394498,7,5,23,5,17
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,5,0.2194017141111307,0.12344876256660114,0.21416225747132284,0.10324261144762144,6,6,21,6,16
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,6,0.19016862974139143,0.1258230493270747,0.18834103085853163,0.09628140229621286,6,6,21,6,16
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,7,0.219998489382782,0.12983783611941105,0.19333841949228658,0.09235951838321936,5,7,19,7,15
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,8,0.288387999503086,0.1435383921150553,0.18154088527974807,0.0996054196699368,6,7,22,7,17
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,9,0.2540345712235103,0.14652025061198667,0.18223317229011193,0.09830185248733654,6,8,23,8,18
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,10,0.2940415031257032,0.1588250986556903,0.20700818482058003,0.10550170681419703,7,8,26,8,20
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,11,0.30522601036162883,0.1571746005950077,0.20839515562538274,0.10347226524417451,7,9,27,9,21
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,12,0.24228246407717463,0.1302256037796502,0.1929934817959703,0.10023182085154633,7,8,26,8,20
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,13,0.30415273565276546,0.14839434674290672,0.18830555032357477,0.10178183220005783,7,7,25,7,19
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,14,0.2441946508972156,0.13123014531422134,0.17572065650417798,0.0994671316085355,6,8,23,8,18
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,15,0.23129515552966312,0.13405978188258583,0.17535535670340213,0.09719407005799595,5,8,20,8,16
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,16,0.2577332242869146,0.10754265305996394,0.23566734570003262,0.106918391746717,6,7,22,7,17
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,17,0.2753907469066059,0.12605669473575654,0.2371803424237126,0.11228582662603005,7,6,24,6,18
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,18,0.2897045232666228,0.11035506470686525,0.2779288770557547,0.11456036170894404,8,6,27,6,20
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,19,0.24470536073569313,0.11259796334566262,0.2665638369116527,0.10999448195150745,7,7,25,7,19
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.5,0.0,20,0.37715271706537973,0.12876221087236372,0.26126273244600695,0.10652130521721584,7,8,26,8,20
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,0,0.3248875411617999,0.13113824633782772,0.21090218072003486,0.11835343167712391,6,4,19,4,14
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,1,0.4023047724895926,0.1251766470359396,0.19131903553257673,0.10610775767278693,5,5,17,5,13
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,2,0.16620487992444288,0.08756020549058739,0.19645120030924068,0.11315489811820922,6,4,19,4,14
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,3,0.24511154744219288,0.08673506951582396,0.28382747937936226,0.12904423345048635,7,3,21,3,15
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,4,0.2588273083701809,0.07816587004317656,0.2748519804114657,0.12497726367060454,7,4,22,4,16
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,5,0.2325017416810414,0.09558329149711621,0.2718607963962908,0.11575773986833092,7,4,22,4,16
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,6,0.1913739136976343,0.10682444796197114,0.2673208497209044,0.11155861176547982,7,5,23,5,17
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,7,0.24295311033861436,0.12281852592114059,0.26521842338075186,0.11595575166558163,7,4,22,4,16
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,8,0.27703658447641105,0.12046681268728127,0.25781191836344863,0.10703237170915449,6,5,20,5,15
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,9,0.2166939287761119,0.12842974432662832,0.22887764342102276,0.10737588554636139,5,5,17,5,13
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,10,0.22724727270599193,0.10777816435912872,0.22013350426236516,0.10898992537241092,5,6,18,6,14
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,11,0.13302671057685012,0.07602172633320967,0.29026168559305204,0.11775091112871644,6,5,20,5,15
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,12,0.19406652134539068,0.10759740757153595,0.2976220109144882,0.10512296150419038,7,5,23,5,17
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,13,0.2452107102847826,0.11444400405137362,0.28284173671784796,0.10825756325039894,8,4,25,4,18
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,14,0.20943690204829704,0.08846100940788208,0.2863410736951336,0.11960608349409678,9,3,27,3,19
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,15,0.22149702953344336,0.08656365504049651,0.29594187856275883,0.13074909124301928,9,3,27,3,19
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,16,0.10498561847884154,0.059213649256618504,0.29440840324671425,0.13104549582276503,9,3,27,3,19
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,17,0.3573107050142873,0.10362040552595095,0.32751288674041734,0.14074350922292955,10,3,30,3,21
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,18,0.161379947311083,0.07908421299683094,0.3020502412489027,0.1325662072436547,9,4,28,4,20
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,19,0.20931303496776069,0.08694364845263723,0.3208317243477132,0.1436107274918669,10,3,30,3,21
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.5,0.0,20,0.2534090027447065,0.09753969028396844,0.3155001108469535,0.13975271053089638,10,3,30,3,21
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,0,0.5999921659026471,0.18847592566701707,0.23159112133235282,0.1300016770897326,5,5,17,5,13
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,1,0.5388426396346527,0.12258001389440899,0.22266336187592473,0.11518655452077531,5,6,18,6,14
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,2,0.5237812856713127,0.14473930799071572,0.21758889291272204,0.11304556220240607,4,6,15,6,12
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,3,0.41777000815339005,0.11896977064431671,0.22437822363452775,0.11977268387777065,4,6,15,6,12
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,4,0.3438152539512507,0.12436703987253897,0.3414643206439778,0.13674175311078163,5,5,17,5,13
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,5,0.1791801815830073,0.11380652865291649,0.26999049008448317,0.12743903632761713,4,6,15,6,12
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,6,0.3651741304314543,0.14150816172171002,0.26504115287517527,0.13207448551032672,5,6,18,6,14
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,7,0.4137763396189916,0.18107171777135903,0.2460844110375418,0.12119685815794239,6,6,21,6,16
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,8,0.4053176838217023,0.15297611863329957,0.2800317306293765,0.13401554475526786,7,6,24,6,18
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,9,0.22792113896577135,0.09591461446119615,0.27985362626674964,0.12654561604741565,6,6,21,6,16
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,10,0.2008839683406402,0.09726766463864994,0.2722090339162865,0.12277567966946838,5,7,19,7,15
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,11,0.2823162089067724,0.1306614278609814,0.2880130546146884,0.12666817613790787,6,7,22,7,17
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,12,0.16961010571171253,0.10186284828472993,0.2820503341901905,0.12039534927828757,5,8,20,8,16
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,13,0.25388267810285053,0.12013803833511436,0.27951556183763115,0.12020071657766203,4,9,18,9,15
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,14,0.26921662446295486,0.13817676080952151,0.29311206093876385,0.11664397884973332,4,9,18,9,15
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,15,0.3591688777536898,0.12395052285550746,0.28153460552102055,0.11722034323693215,4,9,18,9,15
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,16,0.396891128277941,0.18470092068265573,0.27346089052623757,0.12065837148922985,4,10,19,10,16
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,17,0.3157164049284798,0.17006590047019146,0.2432346792075411,0.11039201226118418,3,10,16,10,14
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,18,0.30739930384620223,0.1506321569498138,0.2610321965176241,0.11933468779630241,4,9,18,9,15
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,19,0.2857431237142665,0.16093860955884598,0.22218601122120785,0.11392024739797242,3,10,16,10,14
D0FBD140-E719-4CA3-AB29-2471FE0671F9,10,0.5,0.0,20,0.36458478787728194,0.1491044276112349,0.22963961541512706,0.1095838991076311,3,11,17,11,15
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,0,0.8534233703601999,0.23569739419077038,0.2925955676280683,0.1423410175400763,6,4,19,4,14
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,1,0.27434241453859787,0.12491581180711134,0.2349685001324303,0.1336776639145391,6,4,19,4,14
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,2,0.31667178447061944,0.11644724783086871,0.3372112721817652,0.1500604392400636,7,3,21,3,15
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,3,0.15779607723819944,0.06533468679057898,0.3011365420102252,0.13348938205888378,7,3,21,3,15
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,4,0.1648962112787011,0.084615572679161,0.3265021074268723,0.12974159414206413,7,4,22,4,16
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,5,0.13437201959453313,0.06645628066037788,0.3166508391261731,0.1352118664799766,8,3,24,3,17
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,6,0.14752046867055632,0.06751263522036116,0.31907368686365645,0.13146275669154586,7,4,22,4,16
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,7,0.20122937878016045,0.08117113325753803,0.3021244736413757,0.12685560037281346,7,3,21,3,15
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,8,0.18085673795366247,0.059944171741914284,0.2965047775697663,0.12452970904117625,8,3,24,3,17
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,9,0.2860542853272501,0.09480657969507035,0.3358139103367944,0.12522785840016384,9,3,27,3,19
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,10,0.17759494988125446,0.05773596809646636,0.3307769430064962,0.12301832823642495,8,4,25,4,18
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,11,0.2283027943517022,0.08533356829790573,0.33865614716207415,0.1269998495900303,9,3,27,3,19
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,12,0.23852037908362655,0.06772267388438427,0.3431149697323008,0.12557332497774687,9,3,27,3,19
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,13,0.23730539264966619,0.07338288319749117,0.3428824485802858,0.12584274081717883,10,3,30,3,21
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,14,0.23303554684824732,0.0754855064420756,0.4124873185371669,0.13345185172675186,10,3,30,3,21
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,15,0.2704341732073067,0.09426971990805978,0.40513425837456896,0.1320341872786324,9,4,28,4,20
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,16,0.19410220132467848,0.0833346575082959,0.3954848158072698,0.12784684333776253,8,5,26,5,19
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,17,0.2898671021390559,0.12845699645627756,0.4096371101311697,0.12381805940869682,9,5,29,5,21
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,18,0.2918252323217781,0.1341900514376414,0.42851814644179065,0.12613164945183034,8,5,26,5,19
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,19,0.27147470401805834,0.12377066103188233,0.43638833722524695,0.1274661547439812,9,4,28,4,20
BBC02C68-2E2E-4EC8-9600-5ACDA57F62CE,10,0.5,0.0,20,0.30774938363322385,0.10661611589073355,0.4345735587183663,0.1219304911663704,8,5,26,5,19
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,0,0.30699672747545553,0.12827495640791411,0.22446872758290912,0.11652035376671772,5,5,17,5,13
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,1,0.20856637524559002,0.09792483465004298,0.2320861357458316,0.10840793204375347,5,6,18,6,14
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,2,0.191424888833583,0.09846262744563739,0.2317125517275058,0.10819411742494442,4,6,15,6,12
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,3,0.15263977288346187,0.09950968245141115,0.19189876141873047,0.10091566208978572,3,7,13,7,11
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,4,0.2612050717593482,0.1601264904965051,0.29895604246776253,0.11282778759538352,4,6,15,6,12
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,5,0.27206858045554977,0.17290618466284435,0.30835755575300516,0.10910132401544118,4,6,15,6,12
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,6,0.28562965969983756,0.1790224671360611,0.30897928699200405,0.1045674056342512,4,7,16,7,13
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,7,0.25300184404758275,0.16270841667946703,0.3075726617857164,0.10782528358459666,5,7,19,7,15
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,8,0.2629538259587281,0.15739243729676405,0.3078733950848341,0.09857122749836132,5,8,20,8,16
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,9,0.2698009008273564,0.12573660272299475,0.30674298138502476,0.1087174384544444,5,9,21,9,17
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,10,0.29892391458201234,0.13756010977125466,0.29720724598064274,0.10487881548477081,5,9,21,9,17
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,11,0.3271602069376522,0.1428500329140286,0.2663552556971937,0.09674890195880367,4,10,19,10,16
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,12,0.32663114773619617,0.1543130230951588,0.2615796291543795,0.09279544498842379,4,9,18,9,15
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,13,0.32922692115260194,0.15991509230895015,0.2620897685967702,0.08983466943696708,4,10,19,10,16
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,14,0.27834066102071925,0.1493421884394193,0.2637168945432214,0.08515780594789076,3,11,17,11,15
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,15,0.26888450108138356,0.15893177861348504,0.2603429134267311,0.0909710553241543,4,10,19,10,16
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,16,0.2699996363946507,0.15615407063250253,0.23790006437327818,0.0917796347537527,4,9,18,9,15
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,17,0.2789502041019868,0.12251180341114638,0.2381170534600537,0.0894064290389547,4,10,19,10,16
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,18,0.32000932397939835,0.20016109603167556,0.28903652483047904,0.10235805571199194,4,10,19,10,16
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,19,0.33149565380149143,0.19357892480851888,0.30207446984704855,0.10440194759650001,5,9,21,9,17
2C47C9E7-50F8-46AB-A198-BCEBCE6E5EF9,10,0.5,0.0,20,0.2774505864509271,0.16907117260321192,0.3128879024280023,0.10705422888479924,4,10,19,10,16
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,0,0.35215324461484104,0.13036767437692068,0.28647917853724714,0.1302707211015775,6,4,19,4,14
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,1,0.2034350361869467,0.10030117975336561,0.2571773254565339,0.12567736777085164,5,4,16,4,12
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,2,0.29434386211779384,0.16393864013947104,0.24132048630588213,0.13031137734000417,6,4,19,4,14
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,3,0.16193302769475265,0.09514765933588726,0.2956650358982361,0.13970726430017905,7,3,21,3,15
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,4,0.16681910943805087,0.09417089765801932,0.2725664122360714,0.12901780521834827,6,4,19,4,14
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,5,0.26954524683183906,0.12634237640637067,0.2671321256792033,0.12316780830786306,7,4,22,4,16
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,6,0.2948062789306411,0.13805452692566675,0.2870317611667777,0.13445970294355972,8,3,24,3,17
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,7,0.2455370567024772,0.14167005034156743,0.2829145162368707,0.1337221296611662,7,3,21,3,15
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,8,0.23004682906645624,0.13914156129925148,0.27467882927440035,0.13498630110680332,6,3,18,3,13
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,9,0.32795556233397516,0.15223323253273643,0.2598978673527147,0.14648555082779333,5,3,15,3,11
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,10,0.19677349788088117,0.083747191848376,0.2563784641085082,0.148134834069747,4,3,12,3,9
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,11,0.24856915602239724,0.12848889347773093,0.2575765039361691,0.1430428686423623,3,4,10,4,8
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,12,0.1997418721785232,0.09437953617655473,0.31340244251533755,0.13862015080060533,3,4,10,4,8
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,13,0.14009683063567138,0.08465381858210905,0.31951429749349625,0.13657086945437494,2,5,8,5,7
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,14,0.11805183453377148,0.06154776671130518,0.3206854240158115,0.1322374296573224,3,4,10,4,8
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,15,0.16174388599173475,0.0768890662478391,0.3246543835762067,0.12344769012635011,4,4,13,4,10
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,16,0.22714105833974016,0.12012290506706454,0.36290045917940883,0.1339938475700047,4,4,13,4,10
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,17,0.19430434605257146,0.07660698692518593,0.3549448232345034,0.13598824618459324,4,4,13,4,10
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,18,0.2237054442139543,0.11857606456699515,0.34552609716475535,0.13210161289807817,3,5,11,5,9
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,19,0.21066055188892413,0.11424814643993914,0.3408002580150047,0.13621262961833594,4,4,13,4,10
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.5,0.0,20,0.423425221106946,0.19494597991000528,0.3343114049030048,0.1473194166388729,5,4,16,4,12
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,0,0.747381922447892,0.20400676197411896,0.2532827619829243,0.13962326779470108,6,4,19,4,14
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,1,0.5663654255012393,0.17691837902181906,0.22823198970644298,0.12632399551183732,6,4,19,4,14
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,2,0.39190051164155215,0.1643866296251471,0.22841123059861618,0.12865036718207848,5,4,16,4,12
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,3,0.275141673724785,0.0924107853652353,0.28964168411680025,0.1345340698438532,6,3,18,3,13
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,4,0.11438262418192051,0.055016031467866995,0.26442422020826406,0.12433821260719448,5,4,16,4,12
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,5,0.2493108767188423,0.09957876363185467,0.2585400487319187,0.1129715106667984,5,5,17,5,13
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,6,0.3138986839742675,0.09328095310991681,0.28248035179084274,0.12029898133369281,6,5,20,5,15
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,7,0.20655611397745785,0.10239955140114775,0.29174037522394314,0.1089142098687833,7,5,23,5,17
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,8,0.3399129679526256,0.11905893878694133,0.39389529367259435,0.13257451867194955,8,4,25,4,18
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,9,0.28478091783401793,0.13855202724218907,0.3672566976878151,0.12037743896784046,7,5,23,5,17
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,10,0.32679096690921927,0.146889577408149,0.3428964965303887,0.12203277731688854,8,4,25,4,18
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,11,0.3478102259565011,0.10155955665593526,0.3117086271627689,0.13452074195070982,9,3,27,3,19
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,12,0.22246757479769605,0.12129011651351462,0.3127938007510562,0.13584294260218607,8,4,25,4,18
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,13,0.2210445643926488,0.09333913371412222,0.3108859246181018,0.12860545369725457,8,5,26,5,19
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,14,0.32620539421705336,0.1280917631112067,0.32412338692772935,0.12358743738409302,8,6,27,6,20
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,15,0.3643880216074274,0.10430014804023419,0.28161703976438746,0.12271461077472316,7,6,24,6,18
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,16,0.4716647830227908,0.19271112703600735,0.305183181415631,0.12660269122079193,6,6,21,6,16
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,17,0.37109677256406853,0.1662923719583159,0.3299734257875029,0.13297250056090057,7,6,24,6,18
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,18,0.40002648251138545,0.1701889048763658,0.33543420867942425,0.13661466079757353,7,6,24,6,18
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,19,0.3436150378093854,0.14510705363266532,0.3283146933902109,0.13322924033750108,6,7,22,7,17
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.5,0.0,20,0.3430819406778614,0.17933575891367204,0.3687340963348172,0.14128283746707043,6,7,22,7,17
AAC55A88-9E88-47D2-AF57-2D1EB4C18868,10,0.5,0.0,0,0.558649602056361,0.22872029921837714,0.2549237405136586,0.1267232159808648,6,4,19,4,14
AAC55A88-9E88-47D2-AF57-2D1EB4C18868,10,0.5,0.0,1,0.2947397949506533,0.15429135052456883,0.2942837997009763,0.13491769485198335,7,3,21,3,15
AAC55A88-9E88-47D2-AF57-2D1EB4C18868,10,0.5,0.0,2,0.34783676675839353,0.1800688601437833,0.326788513863929,0.13784465023636855,7,3,21,3,15
AAC55A88-9E88-47D2-AF57-2D1EB4C18868,10,0.5,0.0,3,0.3327309496352535,0.17263987738133232,0.30838361526526636,0.13560025918974802,8,3,24,3,17
AAC55A88-9E88-47D2-AF57-2D1EB4C18868,10,0.5,0.0,4,0.2198349968738714,0.13137570937894133,0.2998601340654346,0.13135919461777193,8,4,25,4,18
AAC55A88-9E88-47D2-AF57-2D1EB4C18868,10,0.5,0.0,5,0.33824817038558497,0.10516571082967184,0.2887960001132692,0.1169774608243908,7,5,23,5,17
AAC55A88-9E88-47D2-AF57-2D1EB4C18868,10,0.5,0.0,6,0.1929765112943864,0.07932299892623058,0.29585836806147436,0.11733699393452542,7,4,22,4,16
