uuid,initial number of clusters,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity,number of internal vertices in cluster graph,number of external vertices in cluster graph,number of internal edges in cluster graph,number of external edges in cluster graph,number of faces in cluster graph
A8CB6B6B-45BB-46BD-B593-0D449DBA7D8A,10,0.0,0.0,13,0.24456741375858765,0.14311219157265345,0.1526149704314833,0.08101571092098077,1,10,10,10,10
A8CB6B6B-45BB-46BD-B593-0D449DBA7D8A,10,0.0,0.0,14,0.19670408672715362,0.0975729474248214,0.13756419489745284,0.07867311982928296,1,9,9,9,9
A8CB6B6B-45BB-46BD-B593-0D449DBA7D8A,10,0.0,0.0,15,0.22652725151026215,0.13200783142304431,0.13050300206266108,0.08208336614520835,1,9,9,9,9
A8CB6B6B-45BB-46BD-B593-0D449DBA7D8A,10,0.0,0.0,16,0.2317869419460073,0.11993472168562375,0.12844502299066068,0.0859732462677237,1,8,8,8,8
A8CB6B6B-45BB-46BD-B593-0D449DBA7D8A,10,0.0,0.0,17,0.25144415481592314,0.10909464380301832,0.12301465139399229,0.08465048511509023,0,9,6,9,7
A8CB6B6B-45BB-46BD-B593-0D449DBA7D8A,10,0.0,0.0,18,0.2036366861276321,0.10358378789574978,0.11526307548583645,0.08532354604353162,0,8,5,8,6
A8CB6B6B-45BB-46BD-B593-0D449DBA7D8A,10,0.0,0.0,19,0.3316445707638464,0.19118722670220867,0.12420866057941374,0.08828134276990374,1,8,8,8,8
A8CB6B6B-45BB-46BD-B593-0D449DBA7D8A,10,0.0,0.0,20,0.45891768903240143,0.1556904443735558,0.19934561312150711,0.10464431474691094,2,7,10,7,9
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,0,0.3566978164494492,0.19690305440076245,0.17551302979222683,0.1006360430788226,4,6,15,6,12
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,1,0.2656258170022755,0.17079094995255917,0.15351029986877765,0.09224064315372218,3,7,13,7,11
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,2,0.2643681910793128,0.14423592856877954,0.1465051735236581,0.09143412691891344,3,8,14,8,12
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,3,0.2140370864659681,0.12019019065186082,0.1821072436021779,0.09638699747830266,4,7,16,7,13
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,4,0.18644407376556724,0.12930358369905876,0.19410076369234935,0.0961927329314345,4,8,17,8,14
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,5,0.2402665944479231,0.15160630723633292,0.18160871696234032,0.09693806576908981,3,9,15,9,13
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,6,0.32110962782441876,0.141660200468081,0.1721320764184902,0.09549960192448669,3,8,14,8,12
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,7,0.2482165252318799,0.10283734538144758,0.2032924962355689,0.10002541920111774,3,7,13,7,11
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,8,0.2254893197076696,0.08331312548021999,0.17031004371982472,0.09356733330354675,2,8,11,8,10
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,9,0.16933749322456979,0.08233762461160223,0.16553386759513453,0.0880633900113669,1,9,9,9,9
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,10,0.29562247206832276,0.12524858605516137,0.1702742732541667,0.10101128837730891,2,8,11,8,10
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,11,0.3271935840371429,0.0977014230997014,0.15395468387404038,0.0998915937127847,2,7,10,7,9
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,12,0.39238527946919505,0.20033209169586125,0.20661304695711175,0.106696206305729,3,7,13,7,11
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,13,0.3233194812997547,0.16149468494444177,0.2209281037953206,0.12496938977218659,4,6,15,6,12
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,14,0.37956532721405606,0.15737554194403908,0.22609438246830393,0.12534937643725202,4,6,15,6,12
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,15,0.2877634743549642,0.16454677814919827,0.2309182197910541,0.13014822782035218,3,6,12,6,10
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,16,0.3602545325036579,0.15521866381319396,0.2327941898277883,0.13178364696149666,4,5,14,5,11
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,17,0.3359039010926687,0.11541112675809856,0.21957964649916634,0.13300835897078886,3,5,11,5,9
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,18,0.26512472792508307,0.1083754518731111,0.20719991872292332,0.12615174221611214,2,6,9,6,8
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,19,0.1966256375909541,0.09435072851530768,0.19537971913347463,0.13197056841133809,1,6,6,6,6
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.0,0.0,20,0.32015709437292367,0.15206391877608239,0.248430682484178,0.14380649425177414,2,5,8,5,7
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,0,0.7097825562538761,0.21940452498749,0.24416995926650448,0.1200904833751929,5,5,17,5,13
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,1,0.3521346563436657,0.1682523197297564,0.23968465435954966,0.11755714398706134,5,5,17,5,13
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,2,0.4305875973266434,0.16704428006287494,0.2349786847348665,0.12024151663033486,6,5,20,5,15
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,3,0.21598129292853752,0.12961256252896214,0.19845145697835462,0.11373598312220787,5,5,17,5,13
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,4,0.22288761749637506,0.09058760158282422,0.1872412996993939,0.10351868593279231,4,6,15,6,12
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,5,0.1676379681614446,0.07920810219194667,0.18732415687884643,0.09899436736947043,4,6,15,6,12
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,6,0.24132835050077275,0.12363630213523638,0.18854841878089046,0.10080185974150258,5,6,18,6,14
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,7,0.21953249173212538,0.12739059886705728,0.18669957604184045,0.09591375392525969,5,7,19,7,15
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,8,0.2592962127093585,0.16715642022429764,0.238185645310451,0.10304181062533171,6,7,22,7,17
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,9,0.2687247072304271,0.1599226639843582,0.25101916210137043,0.10903638735017065,6,7,22,7,17
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,10,0.3124500216749611,0.16470721106955957,0.26481442343289396,0.11171903773721321,7,7,25,7,19
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,11,0.275636974542799,0.15006857793939693,0.2675061471331299,0.11538992952239521,7,7,25,7,19
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,12,0.2766016296163601,0.11984881523016745,0.2722728888887622,0.11771781923557348,6,7,22,7,17
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,13,0.27142412396546456,0.0954956033251708,0.26286759745680865,0.1124472877461255,5,7,19,7,15
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,14,0.18803128764608779,0.10122596357252545,0.2510166593807457,0.10852894630868669,4,8,17,8,14
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,15,0.27119304187075205,0.12644568487050578,0.22997048131122977,0.10557922607172426,3,9,15,9,13
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,16,0.4319840063007746,0.19704326108397033,0.2449042551322353,0.11527063569532478,3,10,16,10,14
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,17,0.36085723145351206,0.18239811405533643,0.2335068697342345,0.12012256419594829,2,10,13,10,12
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,18,0.22330468219134508,0.11717480082752242,0.22584107940424208,0.1135398536426969,2,9,12,9,11
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,19,0.21771628468029625,0.12637987564812528,0.20299193416239192,0.10458816229330294,1,10,10,10,10
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.0,0.0,20,0.26890812819588694,0.14804777548254747,0.20066236023047285,0.10499239982479525,1,9,9,9,9
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,0,0.4676454681667332,0.21813583240856768,0.13337585995030687,0.08887115452642987,3,7,13,7,11
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,1,0.37996017625377326,0.18590831841188987,0.12179835825129666,0.08666832515251642,4,7,16,7,13
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,2,0.2662935583078163,0.14701310662971884,0.11436149044185757,0.08526948337504367,4,7,16,7,13
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,3,0.21548485876111995,0.13682216343088963,0.1642371682687792,0.09232260407211795,5,6,18,6,14
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,4,0.20691328477845483,0.1277336714900754,0.16110194707825395,0.08890141089438369,4,7,16,7,13
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,5,0.2615501770908149,0.1416174966729252,0.2035837943096012,0.10287106454202989,5,6,18,6,14
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,6,0.24813754723288295,0.11189986420256579,0.20707822236769238,0.10654714329091161,5,5,17,5,13
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,7,0.18678623598011015,0.12937431032794328,0.21176515227201345,0.1050245271313929,4,5,14,5,11
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,8,0.3006212859674133,0.1642920967183934,0.23413589455007897,0.10964247999392207,5,5,17,5,13
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,9,0.24753462217858258,0.13762098927283328,0.23593608550232878,0.10444377346684401,6,5,20,5,15
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,10,0.2420853837754764,0.1406933222928438,0.2408728198282155,0.11261474613160748,6,5,20,5,15
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,11,0.26529096322666385,0.10093710964644712,0.24770164466749928,0.11217428548737307,5,5,17,5,13
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,12,0.22356068132956547,0.117933722338745,0.24986520055445813,0.10839886001171517,4,6,15,6,12
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,13,0.22149210392454483,0.11488146409883299,0.2606064693854412,0.10604762443577843,5,6,18,6,14
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,14,0.2749450537923389,0.13386089456144745,0.24848880627484238,0.11064496656064096,5,6,18,6,14
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,15,0.266184395779317,0.1199133840601819,0.22291963722768962,0.10054852537093602,4,6,15,6,12
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,16,0.20729760545730808,0.07583614586352438,0.2306535608058265,0.10595496506788124,3,6,12,6,10
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,17,0.26521451082025504,0.10913854495285129,0.19503170632013045,0.10131697838720553,3,6,12,6,10
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,18,0.24338400431816945,0.1417399171597763,0.17317478945349632,0.10071656677971162,3,5,11,5,9
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,19,0.12099682820680255,0.08700245445391012,0.16699425661440592,0.09097286073182774,3,6,12,6,10
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.0,0.0,20,0.23450703876698997,0.11429989849600383,0.16828190173648558,0.08674714627601195,3,7,13,7,11
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,0,0.5647752077098165,0.24254534921488696,0.08882677377750808,0.06653035697246257,3,7,13,7,11
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,1,0.288673582786299,0.11224605770700387,0.1445621754417726,0.07223778194292325,3,7,13,7,11
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,2,0.1680997878092324,0.06288248171869455,0.14305901791731745,0.07704378958343719,3,7,13,7,11
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,3,0.3422112436151437,0.15104539385532287,0.1826723319199658,0.09471681281218954,4,7,16,7,13
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,4,0.3862298543336715,0.1717520168094421,0.19079959516185105,0.08447107576869188,5,7,19,7,15
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,5,0.41767107051113117,0.16300726119403833,0.19795748489894982,0.09889556382020924,6,7,22,7,17
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,6,0.3747644454422085,0.15231179745104878,0.19682766143210206,0.09782453597052086,5,8,20,8,16
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,7,0.4522879861219002,0.19227646932215764,0.27549312598687975,0.10931726353787555,6,8,23,8,18
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,8,0.3036247473722947,0.16904951731952134,0.2953940435747431,0.10668438433792726,6,9,24,9,19
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,9,0.2878230287724065,0.1396721893001362,0.29054627423622753,0.10819868648321233,5,10,22,10,18
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,10,0.20784330987259356,0.10942299388695821,0.2815858977480207,0.10536322798960504,4,10,19,10,16
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,11,0.32155663193024486,0.12535679282407033,0.2433941582874257,0.10300748149455584,4,11,20,11,17
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,12,0.2676018215050909,0.1438255287529308,0.27048994340347193,0.10901822804995369,5,10,22,10,18
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,13,0.30264936133271986,0.11020125186924584,0.2899205187661201,0.11194085627252578,4,11,20,11,17
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,14,0.3751963790625211,0.10058461190455367,0.296751946296898,0.1147781557088511,4,10,19,10,16
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,15,0.16996877240545286,0.09550453486722559,0.3022703518050135,0.11055026224209567,3,10,16,10,14
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,16,0.28070448158941025,0.13245131451653386,0.3068536027118385,0.10811346522255502,4,9,18,9,15
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,17,0.3854632156130266,0.1577577156834106,0.3018360678513322,0.11236223313947168,4,8,17,8,14
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,18,0.335559797035097,0.13089480307097612,0.3000046608247749,0.11888346254585212,5,7,19,7,15
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,19,0.31327111678135483,0.10512939217707307,0.31609102648675846,0.12082241491930643,5,8,20,8,16
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.0,0.0,20,0.4079215927523253,0.13575796896911005,0.29838645788128254,0.12581314796987603,6,8,23,8,18
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,0,0.6400027768781903,0.16645464444039418,0.12345893266998911,0.0866845426555302,4,6,15,6,12
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,1,0.2930574802970283,0.13991887317287932,0.13189749368175788,0.0877133930908881,5,6,18,6,14
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,2,0.26294385849155294,0.10493850429225088,0.1581924524106963,0.09468432760118016,6,5,20,5,15
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,3,0.27582099013722217,0.13999719147886772,0.165039639909156,0.09367873907137207,6,6,21,6,16
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,4,0.2172373755300269,0.10885385566041579,0.1500220127579245,0.0859401928957514,6,7,22,7,17
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,5,0.31012758664564943,0.16557372395074266,0.17891240087764926,0.09611047888440243,7,7,25,7,19
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,6,0.28695549664176806,0.1442241748386725,0.1867763958090057,0.09224393363437891,7,8,26,8,20
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,7,0.3287570680243032,0.13342968010541265,0.18573316691528607,0.09895935865351849,8,7,28,7,21
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,8,0.3429303251049053,0.12042130860781888,0.19530364608226006,0.09984705017481531,7,7,25,7,19
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,9,0.20457730769420468,0.12777384352518004,0.1941489173696779,0.09160790646120505,7,8,26,8,20
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,10,0.3724440617525798,0.16348247711556074,0.22238369845384495,0.09892962877250838,8,8,29,8,22
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,11,0.2951160592957225,0.17384591717456377,0.2415791514607001,0.10475698873831989,9,8,32,8,24
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,12,0.3111836899492312,0.13785556006974528,0.23564680773993882,0.10233109604845173,9,7,31,7,23
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,13,0.20702302486647695,0.13860447862413744,0.21144459031328858,0.09914484256690677,10,7,34,7,25
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,14,0.24200321540154088,0.13112618269241041,0.214177874385537,0.10803036027843387,10,7,34,7,25
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,15,0.2559084258434782,0.12983555226678817,0.22038918885519077,0.11367148228635385,10,7,34,7,25
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,16,0.21404398627621785,0.1279500654889855,0.27596129968796307,0.11871459441366454,10,7,34,7,25
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,17,0.30953121791147303,0.16319298758413264,0.26886168143364825,0.12252647658263038,11,7,37,7,27
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,18,0.3367618631180374,0.1659051690884087,0.27859532016187605,0.11787858033009291,11,8,38,8,28
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,19,0.34440620606532735,0.13668234765832427,0.27891894330177913,0.12289594502687495,11,7,37,7,27
1CAD975F-67E5-4B57-81DE-1441CAD36C7B,10,0.0,0.0,20,0.31443836815606385,0.11256745675634361,0.2617032993568196,0.11851253193634033,11,8,38,8,28
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,0,0.3655302496333454,0.16240083181223322,0.13202523761173843,0.08472596145071545,3,7,13,7,11
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,1,0.26236290245569194,0.10026272231178648,0.09457734276262968,0.07069045340505445,2,8,11,8,10
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,2,0.3223376800781627,0.1376444128957453,0.10515368721305249,0.06902500159274406,3,8,14,8,12
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,3,0.5257296363291456,0.14987645859703416,0.11572927967190103,0.07180205139172112,3,9,15,9,13
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,4,0.3885509311195781,0.1464865545802196,0.1304064089693499,0.08011860730674127,4,8,17,8,14
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,5,0.2564104384684063,0.1683918842161985,0.1067908306006028,0.07850507955973955,4,7,16,7,13
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,6,0.2549438887665386,0.11879593980485233,0.11445567271935062,0.0695473382284255,4,8,17,8,14
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,7,0.2548599082984903,0.15459662208143102,0.16325461383912515,0.07712919554834664,5,8,20,8,16
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,8,0.21789180834309133,0.11542477068084557,0.13974369885148155,0.06788146182952971,4,9,18,9,15
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,9,0.20431918652444275,0.10930277082678566,0.17336936050633994,0.07172086753763526,3,10,16,10,14
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,10,0.2013003870265698,0.09355403590309024,0.1781271517180149,0.0743575062855553,3,9,15,9,13
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,11,0.22627119838960066,0.1159219577178382,0.17825323723686162,0.08544845973260551,4,8,17,8,14
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,12,0.2284152908559762,0.11909461096829442,0.1561890298071214,0.08717974541680076,3,8,14,8,12
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,13,0.23040144452748665,0.1399365278180802,0.19168509618902815,0.09516254856491892,4,7,16,7,13
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,14,0.3520530447857152,0.15704848347622874,0.2016001915467817,0.09349477368375379,3,7,13,7,11
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,15,0.15062217362071414,0.07646581861066704,0.20436483529795801,0.09260832454281837,3,6,12,6,10
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,16,0.2509904173262855,0.11818567107976989,0.20419666250365112,0.09065313093497217,3,5,11,5,9
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,17,0.25731162286004705,0.13517610960741686,0.17705394096238364,0.08609467093102399,2,6,9,6,8
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,18,0.3445305642391034,0.14587402422362888,0.215916310557601,0.0905139161538065,2,6,9,6,8
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,19,0.42185584379323837,0.12315080565358107,0.20668895047847155,0.08968538714325437,1,7,7,7,7
1BD205B5-9C49-4550-8C29-CF66EB3841D3,10,0.0,0.0,20,0.2458139433028858,0.16034770005348561,0.17087310663024996,0.09435368288129958,0,8,5,8,6
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,0,0.5294342994916961,0.2455969848427765,0.19391782443432087,0.1059429828703091,4,6,15,6,12
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,1,0.4800497382483039,0.2128580576853,0.20125442581481542,0.10933512016566538,4,5,14,5,11
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,2,0.37647507672061764,0.19352124944679813,0.2022921670752705,0.11832841963202416,5,5,17,5,13
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,3,0.42151596198415536,0.18108172268723088,0.1999410030567038,0.11808740040612556,6,5,20,5,15
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,4,0.3572368591323217,0.15782226032001068,0.22197028586491957,0.11409319159219833,6,5,20,5,15
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,5,0.24986407724418622,0.15083400341779443,0.21123495250996038,0.12514728797951247,7,4,22,4,16
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,6,0.2843483262514022,0.1731261257211302,0.2205933015452098,0.13003164716760068,8,4,25,4,18
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,7,0.3348171431067482,0.16507274197710556,0.2627994948808223,0.1237122546942227,9,4,28,4,20
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,8,0.34130920772875945,0.1222067039512198,0.25552472581246066,0.12572306656518384,8,5,26,5,19
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,9,0.269591750591677,0.13603199272304692,0.30936725513373226,0.13366595927926747,9,4,28,4,20
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,10,0.415881017824945,0.21007632097197168,0.3134372826989813,0.13871716251645447,8,4,25,4,18
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,11,0.30140288587543523,0.14354824058457485,0.33548665352211793,0.14214999257023317,8,4,25,4,18
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,12,0.4007062206219077,0.14034421100239197,0.3272867067764795,0.1438967131270472,9,4,28,4,20
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,13,0.21511525266186135,0.1163832335474111,0.3288251299356858,0.14851973173118121,10,3,30,3,21
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,14,0.30603039286015193,0.12256903789660148,0.331331727896536,0.13852947326674117,10,4,31,4,22
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,15,0.34359517598470574,0.11445332726792151,0.32742601411055117,0.14191500071287705,10,3,30,3,21
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,16,0.404337638740263,0.12346799620853639,0.31344091200495683,0.14468144109276226,10,3,30,3,21
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,17,0.3567054735504418,0.14422454458374798,0.31730093137461773,0.14423089955689009,9,3,27,3,19
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,18,0.326928727402976,0.12648665943407258,0.3152238829531487,0.14782050144520784,10,3,30,3,21
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,19,0.252339755764839,0.14023359341438732,0.3213469560662033,0.14061454136620238,10,3,30,3,21
4375042E-CC33-4B09-A79B-F30D8C0136D9,10,0.0,0.0,20,0.2736176456198313,0.150547258958274,0.32556374912083585,0.13691585305486756,10,4,31,4,22
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.0,0.0,0,0.4023652746502585,0.23586557954761597,0.140028906788858,0.08083026804386706,2,8,11,8,10
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.0,0.0,1,0.34258356282206676,0.1494231361732324,0.138065599754468,0.0758817553359589,2,8,11,8,10
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.0,0.0,2,0.25885318367797566,0.11243653682335181,0.08454409170090253,0.06369226815371762,1,8,8,8,8
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.0,0.0,3,0.17360751205149313,0.07741915280981046,0.09439140269699978,0.06630606473531125,1,8,8,8,8
